FIRETYPE,SEASON,FIRE_NO,NAME,START_DATE,STRTDATIT,TREAT_TYPE,FIREKEY,DSE_ID,CFA_ID,AREA_HA,latitude,longitude,WStation,Year,Month,Day
BUSHFIRE,2019,11,OVENS 11 - ABBEYARD - SCHULTZ TRACK,10/1/2018,20181001,FIRE,W201934011,951844,,162.6768,-36.99189292,146.8186214,FALLS CREEK,2018,10,1
BUSHFIRE,2019,111,GOULBURN 111 - TOOLAMBA-SHEPPARTON REGIONAL PARK - RIVER TRACK,12/23/2018,20181223,FIRE,W201937111,956014,,0.984,-36.45172486,145.362993,SHEPPARTON AIRPORT,2018,12,23
BUSHFIRE,2019,115,MURRINDINDI 115 - BIG RIVER SF - GILLETTS  SPUR,2/3/2019,20190203,FIRE,W201938115,959849,,2.0453,-37.39724974,146.0190105,MOUNT BULLER,2019,2,3
BUSHFIRE,2019,115,OVENS 115 - BARANDUDA  - GLASS LANE,3/22/2019,20190322,FIRE,W201934115,963844,,0.7811,-36.26354143,146.8730756,ALBURY AIRPORT AWS,2019,3,22
BUSHFIRE,2019,116,OVENS 116 - ELDORADO - MASONS TRACK,3/22/2019,20190322,FIRE,W201934116,963864,,0.9092,-36.337972,146.5511239,RUTHERGLEN RESEARCH,2019,3,22
BUSHFIRE,2019,121,OVENS 121 - BARANDUDA  - HODGSONS LANE,4/10/2019,20190410,FIRE,W201934121,965134,,0.984,-36.2816475,146.8541431,ALBURY AIRPORT AWS,2019,4,10
BUSHFIRE,2019,13,OVENS 13 - ABBEYARDS  - WORSELDINE TRACK,10/2/2018,20181002,FIRE,W201934013,951897,,7.5165,-36.89947232,146.6927975,EDI UPPER,2018,10,2
BUSHFIRE,2019,42,GOULBURN 42 - LAVIS TRACK NORTH PEECHALBA - NORTH PEECHALBA,10/4/2018,20181004,FIRE,W201937042,951972,,0.1767,-36.14379541,146.2162724,YARRAWONGA,2018,10,4
BUSHFIRE,2019,124,MURRINDINDI 124 - BIG RIVER SF - DRY CREEK HILL,2/6/2019,20190206,FIRE,W201938124,960270,,0.0241,-37.2821852,145.8822959,STRATHBOGIE,2019,2,6
BUSHFIRE,2019,132,GOULBURN 132 - YARRAWONGA - YARRAWONGA REGIONAL PARK - LOOP TRACK,1/1/2019,20190101,FIRE,W201937132,956527,,0.984,-36.00961192,145.976905,YARRAWONGA,2019,1,1
BUSHFIRE,2019,135,MURRINDINDI 135 - BLACK RANGE - WILLIAMSONS TRACK,3/1/2019,20190301,FIRE,W201938135,961280,,0.8636,-37.22904809,145.5554925,STRATHBOGIE,2019,3,1
BUSHFIRE,2019,14,OVENS 14 - ABBEYARDS  - COBBLER LAKE TRACK,10/2/2018,20181002,FIRE,W201934014,951903,,25.5219,-36.92375416,146.7143451,EDI UPPER,2018,10,2
BUSHFIRE,2019,141,MURRINDINDI 141 - CAVEAT - MOORES ROAD,3/1/2019,20190301,FIRE,W201938141,961398,,20.8091,-37.04341058,145.455069,STRATHBOGIE,2019,3,1
BUSHFIRE,2019,15,OVENS 15 - ABBEYARDS - CAMP CREEK TRACK,10/2/2018,20181002,FIRE,W201934015,951906,,1.4116,-36.93792957,146.7345745,EDI UPPER,2018,10,2
BUSHFIRE,2019,145,MURRINDINDI 145 - LIMESTONE - MONKEY CRK ROAD,3/2/2019,20190302,FIRE,W201938145,961518,,4.1698,-37.24357168,145.5497984,STRATHBOGIE,2019,3,2
BUSHFIRE,2019,150,MURRAY GOLDFIELDS 150 - WYUNA - ALFRED RD,4/4/2019,20190404,FIRE,W201921150,964879,,0.995,-36.1677494,145.0598585,SHEPPARTON AIRPORT,2019,4,4
BUSHFIRE,2019,150,MURRINDINDI 150 - JAMIESON - BALD HILL,3/5/2019,20190305,FIRE,W201938150,962152,,0.0524,-37.28491483,146.0900089,MOUNT BULLER,2019,3,5
BUSHFIRE,2019,152,GOULBURN 152 - GOUGHS BAY - MAINTENGOON INLET,1/7/2019,20190107,FIRE,W201937152,957074,,0.0763,-37.13369965,145.8995819,STRATHBOGIE,2019,1,7
BUSHFIRE,2019,165,GOULBURN 165 - MT BULLER - LITTLE MOUNT BULLER,1/17/2019,20190117,FIRE,W201937165,957679,,13.2419,-37.17255477,146.4308566,MOUNT BULLER,2019,1,17
BUSHFIRE,2019,169,MURRINDINDI 169 - GOBUR - BUSHLAND RESERVE/NTH BLACK RANGE 1,3/22/2019,20190322,FIRE,W201938169,963831,,3.859,-37.04491661,145.5740074,STRATHBOGIE,2019,3,22
BUSHFIRE,2019,170,GOULBURN 170 - HOWQUA - DUNGEON GULLY,1/25/2019,20190125,FIRE,W201937170,958400,,57.8037,-37.21481646,146.2064243,MOUNT BULLER,2019,1,25
BUSHFIRE,2019,170,MURRINDINDI 170 - TERRIP TERRIP - TERRIP TERRIP BUSHLAND RESERVE 2,3/22/2019,20190322,FIRE,W201938170,963834,,1.9836,-37.02955464,145.572253,STRATHBOGIE,2019,3,22
BUSHFIRE,2019,171,GOULBURN 171 - DAVIS ROAD BOHO - DAVIS RD BOHO,1/25/2019,20190125,FIRE,W201937171,958420,,8.8661,-36.66018163,145.8177127,STRATHBOGIE,2019,1,25
BUSHFIRE,2019,171,GOULBURN 171 - DAVIS ROAD BOHO - DAVIS RD BOHO,1/25/2019,20190125,FIRE,W201937171,958420,,1.5497,-36.65673048,145.8223393,STRATHBOGIE,2019,1,25
BUSHFIRE,2019,172,GOULBURN 172 - OAK VALLEY RD UPTON HILL - OAK VALLEY RD UPTON HILL,1/25/2019,20190125,FIRE,W201937172,958425,,104.8166,-36.88007136,145.3942397,STRATHBOGIE,2019,1,25
BUSHFIRE,2019,26,MURRAY GOLDFIELDS 26 - WYUNA - MURRUMBIGEE ROAD,10/30/2018,20181030,FIRE,W201921026,952726,,1.9899,-36.157238,145.0234364,SHEPPARTON AIRPORT,2018,10,30
BUSHFIRE,2019,173,GOULBURN 173 - WOODS POINT - CHAMPION SPUR TRACK,1/26/2019,20190126,FIRE,W201937173,958575,,10.1286,-37.551869,146.3347539,MOUNT BULLER,2019,1,26
BUSHFIRE,2019,19,OVENS 19 - ABBEYARDS - WORSELDINE TRACK 2,10/17/2018,20181017,FIRE,W201934019,952549,,0.8635,-36.89828076,146.6893606,EDI UPPER,2018,10,17
BUSHFIRE,2019,18,OVENS 18 - TAWONGA - MOUNTAIN CREEK RD,10/15/2018,20181015,FIRE,W201934018,952480,,2.3798,-36.7039657,147.2294644,FALLS CREEK,2018,10,15
BUSHFIRE,2019,18,UPPER MURRAY 18 - CUDGEWA - HINCES SADDLE,12/31/2018,20181231,FIRE,W201936018,956352,,0.5532,-36.12104694,147.6882325,CORRYONG AIRPORT,2018,12,31
BUSHFIRE,2019,19,OVENS 19 - ABBEYARDS - WORSELDINE TRACK 2,10/17/2018,20181017,FIRE,W201934019,952549,,12.6007,-36.90599673,146.6887539,EDI UPPER,2018,10,17
BUSHFIRE,2019,198,GOULBURN 198 - RUFFY BOATHOLE ROAD CAVEAT - BOAT HOLE ROAD CAVEAT,1/31/2019,20190131,FIRE,W201937198,959282,,91.3026,-37.00307357,145.4941215,STRATHBOGIE,2019,1,31
BUSHFIRE,2019,26,OVENS 26 - WOORAGEE - STAR LANE,10/31/2018,20181031,FIRE,W201934026,952761,,0.0426,-36.31909554,146.7585368,RUTHERGLEN RESEARCH,2018,10,31
BUSHFIRE,2019,20,MACALISTER 20 - HOWITT PLAINS - BUTCHER COUNTRY TRACK,12/1/2018,20181201,FIRE,W201944020,955108,,1.8526,-37.21532015,146.6884993,MOUNT BULLER,2018,12,1
BUSHFIRE,2019,202,GOULBURN 202 - BONNIE DOON - WOOLSHED RD,2/1/2019,20190201,FIRE,W201937202,959434,1733581,0.6354,-37.06212977,145.8312134,STRATHBOGIE,2019,2,1
BUSHFIRE,2019,206,GOULBURN 206 - MOLKA - CULLENS RD,2/4/2019,20190204,FIRE,W201937206,960029,,12.1339,-36.69762868,145.3427431,SHEPPARTON AIRPORT,2019,2,4
BUSHFIRE,2019,42,GOULBURN 42 - LAVIS TRACK NORTH PEECHALBA - NORTH PEECHALBA,10/4/2018,20181004,FIRE,W201937042,951972,,0.5099,-36.14373952,146.2110273,YARRAWONGA,2018,10,4
BUSHFIRE,2019,211,GOULBURN 211 - KNOCKWOOD - FLOURBAG HILL,2/6/2019,20190206,FIRE,W201937211,960301,,0.7116,-37.42196061,146.2075175,MOUNT BULLER,2019,2,6
BUSHFIRE,2019,22,GOULBURN 22 - KIALLA - ADAMS ROAD BROKEN RIVER,9/26/2018,20180926,FIRE,W201937022,951690,,1.3268,-36.42103096,145.4237242,SHEPPARTON AIRPORT,2018,9,26
BUSHFIRE,2019,22,MURRAY GOLDFIELDS 22 - WYUNA - CLARKES BEND,10/24/2018,20181024,FIRE,W201921022,952651,,2.2607,-36.1626515,145.0912078,SHEPPARTON AIRPORT,2018,10,24
BUSHFIRE,2019,223,GOULBURN 223 - SAWMILL SETTLEMENT - CARTERS ROAD,3/1/2019,20190301,FIRE,W201937223,961154,,0.2729,-37.07807163,146.3639811,MOUNT BULLER,2019,3,1
BUSHFIRE,2019,266,GOULBURN 266 - WINTON WET LANDS - WINTON WET LANDS - NORTH WINTON,3/22/2019,20190322,FIRE,W201937266,963818,,3.1271,-36.45467723,146.1147601,WANGARATTA AERO,2019,3,22
BUSHFIRE,2019,29,OVENS 29 - WHITFIELD - POWERS LOOKOUT,10/31/2018,20181031,FIRE,W201934029,952785,,0.984,-36.84068893,146.3472608,EDI UPPER,2018,10,31
BUSHFIRE,2019,278,GOULBURN 278 - MOOROOPNA - WHELLER RD,4/1/2019,20190401,FIRE,W201937278,964491,,0.8835,-36.35218648,145.3513969,SHEPPARTON AIRPORT,2019,4,1
BUSHFIRE,2019,279,GOULBURN 279 - BOHO - PARKERS TRACK,4/1/2019,20190401,FIRE,W201937279,964500,,0.2676,-36.67914486,145.8193993,STRATHBOGIE,2019,4,1
BUSHFIRE,2019,281,GOULBURN 281 - UPPER RYANS CREEK - UPPER RYANS CREK RD,4/6/2019,20190406,FIRE,W201937281,964937,,0.7107,-36.6777854,146.2201244,EDI UPPER,2019,4,6
BUSHFIRE,2019,30,GOULBURN 30 - MT BULLER - HOWITT SPUR,10/1/2018,20181001,FIRE,W201937030,951847,,7.6408,-37.19002059,146.5882554,MOUNT BULLER,2018,10,1
BUSHFIRE,2019,31,OVENS 31 - KERGUNYAH - HELLHOLE CREEK RD,11/3/2018,20181103,FIRE,W201934031,952906,,4.3226,-36.37916755,146.9835418,ALBURY AIRPORT AWS,2018,11,3
BUSHFIRE,2019,34,UPPER MURRAY 34 - KOSCIUSZKO NATIONAL PARK - POSSUM POINT,1/18/2019,20190118,FIRE,W201936034,957800,,1.256,-36.04652527,148.1400535,CORRYONG AIRPORT,2019,1,18
BUSHFIRE,2019,34,UPPER MURRAY 34 - KOSCIUSZKO NATIONAL PARK - POSSUM POINT,1/18/2019,20190118,FIRE,W201936034,957800,,4.7753,-35.99678647,148.116698,CORRYONG AIRPORT,2019,1,18
BUSHFIRE,2019,34,UPPER MURRAY 34 - KOSCIUSZKO NATIONAL PARK - POSSUM POINT,1/18/2019,20190118,FIRE,W201936034,957800,,10.3188,-35.99228531,148.120744,CORRYONG AIRPORT,2019,1,18
BUSHFIRE,2019,34,UPPER MURRAY 34 - KOSCIUSZKO NATIONAL PARK - POSSUM POINT,1/18/2019,20190118,FIRE,W201936034,957800,,6573.2454,-36.00305193,148.191181,CORRYONG AIRPORT,2019,1,18
BUSHFIRE,2019,37,UPPER MURRAY 37 - BULLIOH - ANNANDALE RD,1/22/2019,20190122,FIRE,W201936037,958060,,3.7685,-36.21676935,147.430855,HUNTERS HILL,2019,1,22
BUSHFIRE,2019,38,UPPER MURRAY 38 - BURROWYE - GUYS FOREST,1/22/2019,20190122,FIRE,W201936038,958062,,18.5308,-36.04234839,147.6194328,HUNTERS HILL,2019,1,22
BUSHFIRE,2019,4,MACALISTER 4 - WONGUNGARRA - HUMFFRAY RIVER TRACK,10/2/2018,20181002,FIRE,W201944004,951890,,11.3294,-37.2075074,146.9150029,MOUNT BULLER,2018,10,2
BUSHFIRE,2019,41,UPPER MURRAY 41 - BULLIOH - LEFT HAND RD,1/22/2019,20190122,FIRE,W201936041,958076,,5.9484,-36.27982298,147.4557314,HUNTERS HILL,2019,1,22
BUSHFIRE,2019,44,UPPER MURRAY 44 - TALLANGATTA - SPRING CK RD,1/22/2019,20190122,FIRE,W201936044,958083,,4.6198,-36.27684229,147.275967,HUNTERS HILL,2019,1,22
BUSHFIRE,2019,45,UPPER MURRAY 45 - GUNDOWRING - SPRING BANK,1/22/2019,20190122,FIRE,,958097,1705986,0.3654,-36.40716862,147.0877624,DARTMOUTH RESERVOIR,2019,1,22
BUSHFIRE,2019,46,OVENS 46 - ELDORADO - ELDORADO TARRAWINGEE ROAD,12/1/2018,20181201,FIRE,W201934046,955085,,11.5003,-36.34444817,146.4992848,RUTHERGLEN RESEARCH,2018,12,1
BUSHFIRE,2019,47,UPPER MURRAY 47 - GRANYA - BUNGIL,1/24/2019,20190124,FIRE,W201936047,958263,,7.1624,-36.08075542,147.3574202,HUNTERS HILL,2019,1,24
BUSHFIRE,2019,48,UPPER MURRAY 48 - NARIEL VALLEY - WHEELERS CREEK,1/30/2019,20190130,FIRE,W201936048,958994,,1.8503,-36.50362308,147.8360329,CORRYONG AIRPORT,2019,1,30
BUSHFIRE,2019,49,UPPER MURRAY 49 - BERRINGAMA - MURRAY VALLEY HWY,1/30/2019,20190130,FIRE,W201936049,959033,,8.3676,-36.22520539,147.7037106,HUNTERS HILL,2019,1,30
BUSHFIRE,2019,49,UPPER MURRAY 49 - BERRINGAMA - MURRAY VALLEY HWY,1/30/2019,20190130,FIRE,W201936049,959033,,16.057,-36.21716908,147.677073,HUNTERS HILL,2019,1,30
BUSHFIRE,2019,49,UPPER MURRAY 49 - BERRINGAMA - MURRAY VALLEY HWY,1/30/2019,20190130,FIRE,W201936049,959033,,0.0776,-36.1746475,147.6133418,HUNTERS HILL,2019,1,30
BUSHFIRE,2019,55,MACALISTER 55 - TALBOTVILLE - SARAH SPUR TRACK,1/16/2019,20190116,FIRE,W201944055,957600,,18.4675,-37.26258514,147.0602608,FALLS CREEK,2019,1,16
BUSHFIRE,2019,56,MACALISTER 56 - DARGO HIGH PLAINS - SAWMILL SPUR,1/16/2019,20190116,FIRE,W201944056,957605,,48.4347,-37.27024214,147.1853407,FALLS CREEK,2019,1,16
BUSHFIRE,2019,57,MACALISTER 57 - WHITE TIMBER SPUR - WHITE TIMBER SPUR TRACK SOUTH,1/17/2019,20190117,FIRE,W201944057,957683,,0.682,-37.20591134,147.164995,FALLS CREEK,2019,1,17
BUSHFIRE,2019,57,UPPER MURRAY 57 - TALLANGATTA - FRENCH-WRIGHT ROAD PINES,2/5/2019,20190205,FIRE,W201936057,960111,,0.1812,-36.30033227,147.3070801,HUNTERS HILL,2019,2,5
BUSHFIRE,2019,6,TAMBO 6 - BENAMBRA - BUENBA CREEK,9/7/2018,20180907,FIRE,W201941006,951196,,5.6873,-36.70977868,147.9140428,DARTMOUTH RESERVOIR,2018,9,7
BUSHFIRE,2019,61,UPPER MURRAY 61 - BULLIOH - GRANYA RD,2/6/2019,20190206,FIRE,W201936061,960277,,1.6715,-36.15301606,147.327571,HUNTERS HILL,2019,2,6
BUSHFIRE,2019,62,UPPER MURRAY 62 - KOETONG - TRESTLE BRIDGE,2/23/2019,20190223,FIRE,W201936062,960911,,0.1214,-36.14755487,147.4648911,HUNTERS HILL,2019,2,23
BUSHFIRE,2019,63,UPPER MURRAY 63 - KOETONG - FIREBRACE TRK,2/23/2019,20190223,FIRE,W201936063,960913,,0.3613,-36.13905265,147.4688046,HUNTERS HILL,2019,2,23
BUSHFIRE,2019,70,GOULBURN 70 - TOLMIE - MANSFIELD WHITFIELD ROAD TOLMIE,10/31/2018,20181031,FIRE,W201937070,952764,,1.995,-36.92576477,146.2519229,MOUNT BULLER,2018,10,31
BUSHFIRE,2019,70,UPPER MURRAY 70 - MITTA MITTA - CAMP CREEK TRACK,3/5/2019,20190305,FIRE,W201936070,961985,,9.4806,-36.67673834,147.3104929,FALLS CREEK,2019,3,5
BUSHFIRE,2019,71,OVENS 71 - BANDIANA - BUT BUT TRK,1/22/2019,20190122,FIRE,W201934071,958074,,4.911,-36.13240391,146.9257023,ALBURY AIRPORT AWS,2019,1,22
BUSHFIRE,2019,71,UPPER MURRAY 71 - MITTA MITTA - TRAPPERS SPUR,3/5/2019,20190305,FIRE,W201936071,961988,,11.03,-36.69495507,147.3138214,FALLS CREEK,2019,3,5
BUSHFIRE,2019,72,UPPER MURRAY 72 - MITTA MITTA - HOLLOW WAY,3/5/2019,20190305,FIRE,W201936072,962002,,27.2836,-36.68974364,147.3479039,FALLS CREEK,2019,3,5
BUSHFIRE,2019,75,GOULBURN 75 - TOOLAMBA - DAUNTS BEND ACKS TK,11/4/2018,20181104,FIRE,W201937075,952978,,3.8118,-36.48338642,145.3544328,SHEPPARTON AIRPORT,2018,11,4
BUSHFIRE,2019,78,UPPER MURRAY 78 - TALLANGATTA SOUTH - MT CHARLIE TRK,3/7/2019,20190307,FIRE,W201936078,962417,,0.1726,-36.23586227,147.2952948,HUNTERS HILL,2019,3,7
BUSHFIRE,2019,87,TAMBO 87 - COBUNGRA - MT PARSLOW,2/1/2019,20190201,FIRE,W201941087,959459,,1.2781,-37.12688359,147.37166,FALLS CREEK,2019,2,1
BUSHFIRE,2019,88,GOULBURN 88 - SHEPPARTON CAUSEWAY - CEMETERY RD,11/9/2018,20181109,FIRE,W201937088,953222,,1.0085,-36.37138101,145.3819904,SHEPPARTON AIRPORT,2018,11,9
BUSHFIRE,2020,12,UPPER MURRAY 12 - GLEN VALLEY - FROG TRACK,11/23/2019,20191123,FIRE,W202036012,967997,,1.4112,-36.78861336,147.4158703,FALLS CREEK,2019,11,23
BUSHFIRE,2020,12,UPPER MURRAY 12 - GLEN VALLEY - FROG TRACK,11/23/2019,20191123,FIRE,W202036012,967997,,0.4478,-36.7870512,147.4134424,FALLS CREEK,2019,11,23
BUSHFIRE,2019,89,MACALISTER 89 - MAYFORD  - TUCKALONG SPUR,2/28/2019,20190228,FIRE,W201944089,961067,,0.3465,-37.12097372,147.2945276,FALLS CREEK,2019,2,28
BUSHFIRE,2019,79,MURRINDINDI 79 - MT TERRIBLE - HOPE TRACK,1/18/2019,20190118,FIRE,W201938079,957767,,0.2449,-37.45816602,146.1310386,MOUNT BULLER,2019,1,18
BUSHFIRE,2019,8,MACALISTER 8 - TALBOTVILLE - JEFF SPUR TK,10/28/2018,20181028,FIRE,W201944008,952683,,10.1938,-37.31808137,147.1474834,FALLS CREEK,2018,10,28
BUSHFIRE,2019,82,UPPER MURRAY 82 - ESKDALE - BULLHEAD GAP,3/20/2019,20190320,FIRE,W201936082,963470,,0.2551,-36.43378766,147.3805638,DARTMOUTH RESERVOIR,2019,3,20
BUSHFIRE,2019,83,UPPER MURRAY 83 - CORRYONG - PRICE HILLS TRACK - 15 KM`S SOUTH WEST OF CORRYONG,3/21/2019,20190321,FIRE,W201936083,963530,,1.2733,-36.29658462,147.7238444,HUNTERS HILL,2019,3,21
BUSHFIRE,2019,87,MACALISTER 87 - TREASURE  - DARGO HIGH PLAINS ROAD,2/28/2019,20190228,FIRE,W201944087,961062,,1.9131,-37.26949669,147.1959193,FALLS CREEK,2019,2,28
BUSHFIRE,2019,87,MURRINDINDI 87 - JAMIESON - LAKE TRACK,1/26/2019,20190126,FIRE,W201938087,958565,,0.2686,-37.27180273,146.0905717,MOUNT BULLER,2019,1,26
BUSHFIRE,2019,89,MACALISTER 89 - MAYFORD  - TUCKALONG SPUR,2/28/2019,20190228,FIRE,W201944089,961067,,5.6689,-37.12140186,147.2977413,FALLS CREEK,2019,2,28
BUSHFIRE,2019,89,MACALISTER 89 - MAYFORD  - TUCKALONG SPUR,2/28/2019,20190228,FIRE,W201944089,961067,,16.8426,-37.12184779,147.2255861,FALLS CREEK,2019,2,28
BUSHFIRE,2019,89,MACALISTER 89 - MAYFORD  - TUCKALONG SPUR,2/28/2019,20190228,FIRE,W201944089,961067,,5.5548,-37.1138935,147.2883493,FALLS CREEK,2019,2,28
BUSHFIRE,2019,89,MACALISTER 89 - MAYFORD  - TUCKALONG SPUR,2/28/2019,20190228,FIRE,W201944089,961067,,5.7521,-37.11313973,147.3099185,FALLS CREEK,2019,2,28
BUSHFIRE,2019,89,MACALISTER 89 - MAYFORD  - TUCKALONG SPUR,2/28/2019,20190228,FIRE,W201944089,961067,,42.4921,-37.11438336,147.3032936,FALLS CREEK,2019,2,28
BUSHFIRE,2019,89,MACALISTER 89 - MAYFORD  - TUCKALONG SPUR,2/28/2019,20190228,FIRE,W201944089,961067,,4.5603,-37.11161299,147.2905067,FALLS CREEK,2019,2,28
BUSHFIRE,2019,89,MACALISTER 89 - MAYFORD  - TUCKALONG SPUR,2/28/2019,20190228,FIRE,W201944089,961067,,0.7726,-37.11011589,147.2943016,FALLS CREEK,2019,2,28
BUSHFIRE,2019,89,MACALISTER 89 - MAYFORD  - TUCKALONG SPUR,2/28/2019,20190228,FIRE,W201944089,961067,,2.1434,-37.10997028,147.2966292,FALLS CREEK,2019,2,28
BUSHFIRE,2019,89,MACALISTER 89 - MAYFORD  - TUCKALONG SPUR,2/28/2019,20190228,FIRE,W201944089,961067,,173.5853,-37.09853583,147.287411,FALLS CREEK,2019,2,28
BUSHFIRE,2019,89,MACALISTER 89 - MAYFORD  - TUCKALONG SPUR,2/28/2019,20190228,FIRE,W201944089,961067,,12975.0444,-37.14667854,147.2681969,FALLS CREEK,2019,2,28
BUSHFIRE,2020,12,UPPER MURRAY 12 - GLEN VALLEY - FROG TRACK,11/23/2019,20191123,FIRE,W202036012,967997,,11.0888,-36.78452663,147.4150433,FALLS CREEK,2019,11,23
BUSHFIRE,2020,126,GOULBURN 126 - EMU PLAINS STEWARTON - EMU PLAINS S,2/4/2020,20200204,FIRE,W202037126,973232,,1.1034,-36.4551053,145.8339285,BENALLA AIRPORT,2020,2,4
BUSHFIRE,2019,97,MACALISTER 97 - MT DARLING - CYNTHIA RANGE TK,2/28/2019,20190228,FIRE,W201944097,961097,,1.1483,-37.28680522,147.074296,FALLS CREEK,2019,2,28
BUSHFIRE,2019,93,MACALISTER 93 - WONGUNGARRA - BASALT CREEK,2/28/2019,20190228,FIRE,W201944093,961078,,0.5624,-37.18318265,147.1115698,FALLS CREEK,2019,2,28
BUSHFIRE,2019,94,GOULBURN 94 - SHEPPARTON EAST - COACH RD,11/16/2018,20181116,FIRE,W201937094,953436,,1.1451,-36.42230522,145.502465,SHEPPARTON AIRPORT,2018,11,16
BUSHFIRE,2019,94,MACALISTER 94 - RED HILL - LOOKOUT SPUR,2/28/2019,20190228,FIRE,W201944094,961080,,0.9583,-37.53505223,146.5385842,MOUNT BULLER,2019,2,28
BUSHFIRE,2019,95,GOULBURN 95 - SHEPPARTON MIDLAND HWY - CEMETERY RD 2,11/17/2018,20181117,FIRE,W201937095,953455,,0.7581,-36.36884557,145.3723913,SHEPPARTON AIRPORT,2018,11,17
BUSHFIRE,2019,98,OVENS 98 - YACKANDANDAH - MT BIG BEN NORTH,3/4/2019,20190304,FIRE,W201934098,961914,,11.187,-36.32586207,146.957058,ALBURY AIRPORT AWS,2019,3,4
BUSHFIRE,2020,,Yellow Bog Rd (NSW),1/8/2020,20200108,FIRE,,,,273.8611,-36.08683743,148.1577672,CORRYONG AIRPORT,2020,1,8
BUSHFIRE,2020,11,UPPER MURRAY 11 - GRANITE FLAT - BULL HILL 03,11/21/2019,20191121,FIRE,W202036011,967994,,2.2918,-36.70378722,147.3649892,FALLS CREEK,2019,11,21
BUSHFIRE,2020,10,UPPER MURRAY 10 - GRANITE FLAT - BULL HILL 02,11/21/2019,20191121,FIRE,W202036010,967992,,0.2687,-36.75353588,147.3851566,FALLS CREEK,2019,11,21
BUSHFIRE,2020,10,UPPER MURRAY 10 - GRANITE FLAT - BULL HILL 02,11/21/2019,20191121,FIRE,W202036010,967992,,0.2687,-36.75293874,147.3847402,FALLS CREEK,2019,11,21
BUSHFIRE,2020,10,UPPER MURRAY 10 - GRANITE FLAT - BULL HILL 02,11/21/2019,20191121,FIRE,W202036010,967992,,0.0896,-36.75035702,147.3758572,FALLS CREEK,2019,11,21
BUSHFIRE,2020,10,UPPER MURRAY 10 - GRANITE FLAT - BULL HILL 02,11/21/2019,20191121,FIRE,W202036010,967992,,0.0896,-36.74915924,147.3740127,FALLS CREEK,2019,11,21
BUSHFIRE,2020,10,UPPER MURRAY 10 - GRANITE FLAT - BULL HILL 02,11/21/2019,20191121,FIRE,W202036010,967992,,0.0899,-36.73209662,147.3670721,FALLS CREEK,2019,11,21
BUSHFIRE,2020,10,UPPER MURRAY 10 - GRANITE FLAT - BULL HILL 02,11/21/2019,20191121,FIRE,W202036010,967992,,0.2688,-36.72054949,147.3733615,FALLS CREEK,2019,11,21
BUSHFIRE,2020,10,UPPER MURRAY 10 - GRANITE FLAT - BULL HILL 02,11/21/2019,20191121,FIRE,W202036010,967992,,439.2904,-36.73882668,147.3775042,FALLS CREEK,2019,11,21
BUSHFIRE,2020,102,GOULBURN 102 - BONNIE DOON - HELLS HOLE CREEK RD,1/26/2020,20200126,FIRE,W202037102,972905,,3.2162,-36.96520143,145.8838647,STRATHBOGIE,2020,1,26
BUSHFIRE,2020,12,OVENS 12 - YACKANDANDAH - MT BIG BEN,11/21/2019,20191121,FIRE,W202034012,967934,,8.2237,-36.40623904,146.9549622,ALBURY AIRPORT AWS,2019,11,21
BUSHFIRE,2020,12,UPPER MURRAY 12 - GLEN VALLEY - FROG TRACK,11/23/2019,20191123,FIRE,W202036012,967997,,0.6758,-36.80068269,147.407409,FALLS CREEK,2019,11,23
BUSHFIRE,2020,12,UPPER MURRAY 12 - GLEN VALLEY - FROG TRACK,11/23/2019,20191123,FIRE,W202036012,967997,,0.4477,-36.79940004,147.4080049,FALLS CREEK,2019,11,23
BUSHFIRE,2020,12,UPPER MURRAY 12 - GLEN VALLEY - FROG TRACK,11/23/2019,20191123,FIRE,W202036012,967997,,0.1822,-36.7969751,147.3929316,FALLS CREEK,2019,11,23
BUSHFIRE,2020,12,UPPER MURRAY 12 - GLEN VALLEY - FROG TRACK,11/23/2019,20191123,FIRE,W202036012,967997,,0.1623,-36.79668034,147.3906268,FALLS CREEK,2019,11,23
BUSHFIRE,2020,12,UPPER MURRAY 12 - GLEN VALLEY - FROG TRACK,11/23/2019,20191123,FIRE,W202036012,967997,,375.1284,-36.78947604,147.4018561,FALLS CREEK,2019,11,23
BUSHFIRE,2020,129,GOULBURN 129 - CHESNEY VALE  - MT MEG SOUTH BLOCK,2/6/2020,20200206,FIRE,W202037129,973332,,1.7597,-36.39387279,146.0952348,WANGARATTA AERO,2020,2,6
BUSHFIRE,2020,13,UPPER MURRAY 13 - SANDY CREEK - SANDY CREEK TRK,11/21/2019,20191121,FIRE,W202036013,968006,,138.2945,-36.4027609,147.1570886,DARTMOUTH RESERVOIR,2019,11,21
BUSHFIRE,2020,14,UPPER MURRAY 14 - ESKDALE - GODDESS ROAD 02,11/21/2019,20191121,FIRE,W202036014,968010,,1.4216,-36.43378814,147.1660026,DARTMOUTH RESERVOIR,2019,11,21
BUSHFIRE,2020,15,UPPER MURRAY 15 - TALLANGATTA VALLEY - POWERLINE T,11/21/2019,20191121,FIRE,W202036015,968026,,9.8707,-36.27867841,147.472272,HUNTERS HILL,2019,11,21
BUSHFIRE,2020,16,OVENS 16 - CARBOOR - CARBOOR-EDI TRACK,11/21/2019,20191121,FIRE,W202034016,968000,,11.2901,-36.72227932,146.5259724,EDI UPPER,2019,11,21
